cpu_scaled
0.0010700909577314073
0.0
0.0026752273943285183
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0010700909577314073
0.0016051364365971112
0.0016051364365971112
0.0
0.0
0.0
0.0
0.0
0.0
0.010165864098448368
0.016051364365971106
0.016051364365971106
0.016051364365971106
0.016051364365971106
0.028357410379882285
0.010700909577314073
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0005350454788657035
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0005350454788657035
0.0
0.0
0.0
0.0
0.0016051364365971112
0.0005350454788657035
0.0
0.0
0.0
0.0
0.0
0.0
0.01337613697164259
0.01819154628143392
0.016051364365971106
0.01658640984483681
0.016051364365971106
0.02568218298555378
0.007490636704119849
0.0
0.0
0.0
0.0
0.0010700909577314073
0.0016051364365971112
0.0
0.0
0.0
0.028357410379882285
0.0016051364365971112
0.0016051364365971112
0.0
0.0
0.0
0.0
0.024077046548956663
0.029962546816479398
0.03424291064740503
0.033707865168539325
0.016051364365971106
0.01658640984483681
0.03210272873194221
0.01284109149277689
0.0021401819154628146
0.0016051364365971112
0.0010700909577314073
0.0037453183520599247
0.0021401819154628146
0.0010700909577314073
0.0032102728731942223
0.0010700909577314073
0.0010700909577314073
0.0026752273943285183
0.0026752273943285183
0.0026752273943285183
0.0021401819154628146
0.0
0.0016051364365971112
0.0021401819154628146
0.0021401819154628146
0.0021401819154628146
0.0016051364365971112
0.0005350454788657035
0.0016051364365971112
0.019261637239165328
0.020331728196896735
0.019261637239165328
0.008025682182985553
0.0016051364365971112
0.0026752273943285183
0.0016051364365971112
0.0005350454788657035
0.0
0.0005350454788657035
0.0021401819154628146
0.0037453183520599247
0.0016051364365971112
0.0026752273943285183
0.0026752273943285183
0.0016051364365971112
0.0032102728731942223
0.0021401819154628146
0.0021401819154628146
0.004280363830925629
0.0005350454788657035
0.0021401819154628146
0.0016051364365971112
0.0026752273943285183
